customer_id,age,annual_income,loan_amount,loan_term_months,credit_score,employment_years,num_credit_lines,existing_debt,num_dependents,employment_type,education,property_ownership,loan_purpose,default
CUST08461,32,47138,160197,36,666.0,0.8,11.0,43896,0,Business,Under-Graduate,Own,Home,0
CUST08462,54,50502,59203,36,659.0,5.4,12.0,26299,4,Salaried,Under-Graduate,Rent,Personal,0
CUST08463,50,78110,192965,36,773.0,,5.0,53132,4,Salaried,Graduate,Rent,Education,0
CUST08464,60,53417,95475,60,716.0,11.9,11.0,68063,4,Self-Employed,Under-Graduate,Own,Business,0
CUST08465,33,42966,97542,24,620.0,1.0,4.0,61092,1,Self-Employed,Under-Graduate,Mortgage,Business,0
CUST08466,28,56379,150681,12,524.0,3.0,9.0,40941,0,Self-Employed,Graduate,Rent,Home,0
CUST08467,60,15000,54413,60,624.0,1.2,3.0,15867,1,Self-Employed,Post-Graduate,Own,Home,1
CUST08468,63,38662,45351,24,687.0,1.2,4.0,31739,2,Salaried,Under-Graduate,Mortgage,Personal,0
CUST08469,47,79971,64338,36,701.0,9.0,8.0,104074,2,Self-Employed,Graduate,Own,Education,0
CUST08470,61,52093,140403,36,551.0,4.4,13.0,20452,3,Freelancer,Graduate,Rent,Home,0
CUST08471,30,45439,85400,60,598.0,1.9,13.0,58851,3,Salaried,Post-Graduate,Mortgage,Personal,0
CUST08472,62,58459,62560,36,413.0,1.4,2.0,45167,1,Salaried,Graduate,Own,Business,0
CUST08473,55,69732,63442,36,677.0,1.2,3.0,47712,3,Salaried,Graduate,Own,Car,0
CUST08474,34,81574,200360,36,512.0,4.0,13.0,116488,0,Salaried,Post-Graduate,Mortgage,Personal,0
CUST08475,57,45979,71343,60,613.0,6.6,11.0,21040,1,Self-Employed,Under-Graduate,Mortgage,Home,1
CUST08476,46,46439,185337,48,578.0,1.5,13.0,5741,1,Self-Employed,Graduate,Rent,Personal,0
CUST08477,45,50536,97062,24,703.0,,3.0,50932,1,Salaried,Under-Graduate,Mortgage,Car,0
CUST08478,38,75583,93949,48,680.0,6.4,11.0,29817,4,Self-Employed,Under-Graduate,Mortgage,Education,0
CUST08479,23,56140,151632,48,591.0,6.7,8.0,54046,1,Salaried,Graduate,Own,Personal,0
CUST08480,34,98317,133208,48,662.0,1.2,11.0,8257,3,Business,Graduate,Mortgage,Car,0
CUST08481,52,51779,115430,48,704.0,2.4,2.0,43672,4,Salaried,Under-Graduate,Own,Car,0
CUST08482,50,90269,197600,36,674.0,10.2,8.0,32109,2,Business,Graduate,Rent,Education,0
CUST08483,49,37139,77525,36,379.0,6.7,7.0,4193,4,Self-Employed,Post-Graduate,Rent,Home,1
CUST08484,48,27203,89397,48,834.0,0.9,1.0,2266,4,Self-Employed,Graduate,Rent,Business,0
CUST08485,36,52971,66645,24,693.0,2.4,14.0,76085,5,Salaried,Post-Graduate,Rent,Car,0
CUST08486,52,77787,285095,24,739.0,18.1,8.0,30967,3,Salaried,Post-Graduate,Own,Personal,0
CUST08487,61,45460,148640,24,592.0,3.7,11.0,39674,3,Salaried,Post-Graduate,Own,Car,0
CUST08488,36,42669,71083,48,575.0,6.4,1.0,31016,2,Salaried,Under-Graduate,Own,Personal,0
CUST08489,54,75500,85474,48,607.0,0.5,14.0,41098,1,Salaried,Graduate,Mortgage,Home,0
CUST08490,41,69101,102157,36,810.0,8.9,9.0,56240,3,Salaried,Graduate,Own,Car,0
CUST08491,63,39151,65156,48,624.0,4.6,1.0,32868,1,Self-Employed,Under-Graduate,Mortgage,Business,0
CUST08492,33,37982,93028,48,644.0,1.0,5.0,47700,3,Salaried,PhD,Rent,Car,0
CUST08493,58,71585,47409,60,798.0,2.4,8.0,41474,3,Self-Employed,Graduate,Mortgage,Business,0
CUST08494,30,22362,82745,12,621.0,0.4,4.0,11835,4,Salaried,Graduate,Mortgage,Personal,1
CUST08495,44,76590,64746,36,651.0,7.5,6.0,78031,4,Salaried,PhD,Rent,Personal,0
CUST08496,29,68836,101702,48,,6.8,1.0,38387,4,Self-Employed,Graduate,Own,Personal,0
CUST08497,53,15000,13237,24,805.0,3.4,3.0,11498,5,Salaried,Graduate,Rent,Home,0
CUST08498,35,55311,77344,36,589.0,3.0,12.0,14364,5,Business,Graduate,Rent,Business,0
CUST08499,48,15422,52926,36,636.0,3.1,5.0,6566,5,Salaried,Graduate,Own,Personal,0
CUST08500,46,30898,81975,48,382.0,0.2,2.0,9324,3,Salaried,Graduate,Own,Personal,1
CUST08501,34,44940,58225,36,636.0,2.3,1.0,56668,1,Self-Employed,PhD,Rent,Education,1
CUST08502,42,29644,105270,36,643.0,0.7,9.0,35483,3,Self-Employed,Graduate,Rent,Home,1
CUST08503,52,99363,328145,36,616.0,,13.0,58444,5,Self-Employed,Graduate,Own,Business,0
CUST08504,58,72281,226801,24,510.0,16.4,8.0,47737,3,Business,Graduate,Rent,Personal,0
CUST08505,64,82348,285477,60,693.0,1.5,3.0,50720,4,Business,Post-Graduate,Mortgage,Home,0
CUST08506,26,52194,139293,36,497.0,3.3,6.0,15093,1,Salaried,PhD,Rent,Home,0
CUST08507,34,55609,125400,36,517.0,10.9,8.0,65340,3,Salaried,Graduate,Rent,Business,1
CUST08508,49,86614,156665,24,629.0,2.7,,107695,1,Salaried,Post-Graduate,Own,Business,0
CUST08509,64,63674,81704,36,746.0,3.8,,58252,3,Salaried,Graduate,Mortgage,Home,0
CUST08510,46,67244,164811,60,646.0,0.9,8.0,74856,0,Salaried,Graduate,Rent,Business,0
CUST08511,56,36776,132879,60,673.0,1.7,3.0,36003,5,Salaried,Post-Graduate,Own,Personal,0
CUST08512,60,36683,94603,36,596.0,3.5,12.0,5644,2,Salaried,Under-Graduate,Rent,Car,1
CUST08513,28,60220,223935,24,596.0,2.3,4.0,49778,3,Self-Employed,Post-Graduate,Mortgage,Car,0
CUST08514,59,62459,109253,36,720.0,0.2,8.0,32505,1,Self-Employed,Post-Graduate,Own,Education,0
CUST08515,53,35058,102824,36,748.0,2.6,11.0,11579,5,Business,Graduate,Rent,Car,0
CUST08516,24,62169,172228,36,738.0,8.4,10.0,62000,4,Salaried,Post-Graduate,Rent,Car,0
CUST08517,60,30566,87006,36,699.0,0.6,11.0,40751,2,Self-Employed,Post-Graduate,Mortgage,Personal,0
CUST08518,58,55276,152431,48,676.0,0.1,10.0,82901,2,Self-Employed,Graduate,Rent,Education,1
CUST08519,43,26250,33489,48,535.0,0.6,13.0,22730,0,Salaried,Under-Graduate,Rent,Business,1
CUST08520,29,81559,81768,24,604.0,5.8,8.0,82259,0,Freelancer,Graduate,Own,Home,0
CUST08521,38,48775,191451,48,592.0,7.9,6.0,47660,3,Salaried,Under-Graduate,Own,Education,0
CUST08522,48,41128,27084,48,655.0,0.2,10.0,42878,2,Salaried,Under-Graduate,Rent,Personal,0
CUST08523,54,32085,68568,36,712.0,10.9,14.0,11850,1,Salaried,Post-Graduate,Mortgage,Business,0
CUST08524,38,30160,59951,60,623.0,4.9,13.0,7211,4,Freelancer,Under-Graduate,Rent,Car,0
CUST08525,63,63728,112165,48,450.0,3.7,14.0,38946,2,Freelancer,PhD,Rent,Personal,0
CUST08526,33,75076,243016,36,750.0,1.5,6.0,52466,5,Salaried,Graduate,Rent,Home,0
CUST08527,48,73074,227167,60,578.0,2.3,9.0,83666,4,Salaried,Under-Graduate,Rent,Personal,0
CUST08528,29,82931,304214,36,582.0,14.7,8.0,77464,5,Salaried,Graduate,Own,Business,0
CUST08529,44,89963,169508,36,701.0,12.1,3.0,74526,3,Business,PhD,Rent,Personal,0
CUST08530,63,74158,183513,36,608.0,4.9,,55450,0,Business,Graduate,Rent,Personal,1
CUST08531,50,44942,162828,60,651.0,4.3,12.0,15037,0,Business,Under-Graduate,Rent,Business,0
CUST08532,41,58389,232298,24,676.0,1.2,9.0,32650,4,Salaried,Graduate,Own,Car,1
CUST08533,37,15000,58387,36,661.0,15.3,12.0,2461,5,Salaried,Under-Graduate,Rent,Personal,0
CUST08534,38,67751,204096,36,629.0,,10.0,6690,1,Self-Employed,Under-Graduate,Own,Home,0
CUST08535,37,57985,58060,36,,2.4,11.0,1148,1,Business,Graduate,Mortgage,Home,0
CUST08536,40,86904,50504,48,835.0,8.5,3.0,11424,5,Salaried,Post-Graduate,Rent,Personal,0
CUST08537,29,40132,135977,36,753.0,1.2,11.0,35812,3,Salaried,Graduate,Mortgage,Business,0
CUST08538,59,65310,224881,24,726.0,1.2,9.0,95175,3,Salaried,Under-Graduate,Rent,Home,0
CUST08539,59,34933,108720,60,688.0,7.8,5.0,1502,1,Salaried,Graduate,Own,Car,0
CUST08540,50,52799,78128,48,785.0,4.1,,62028,5,Salaried,Post-Graduate,Mortgage,Business,1
CUST08541,62,22294,61071,60,727.0,4.1,9.0,22248,3,Salaried,Post-Graduate,Own,Business,0
CUST08542,57,82120,131956,24,761.0,4.3,1.0,105780,4,Salaried,Graduate,Rent,Personal,0
CUST08543,47,76052,157980,36,764.0,0.7,13.0,107843,4,Self-Employed,Post-Graduate,Own,Home,0
CUST08544,52,45546,83737,48,711.0,2.2,4.0,55542,5,Self-Employed,Graduate,Own,Home,0
CUST08545,33,60236,222737,36,699.0,4.3,12.0,72081,5,Self-Employed,Graduate,Mortgage,Home,1
CUST08546,38,55769,73590,48,631.0,1.4,11.0,7215,2,Salaried,Under-Graduate,Mortgage,Education,0
CUST08547,36,42752,107805,12,812.0,3.5,9.0,23017,0,Salaried,Graduate,Rent,Personal,0
CUST08548,30,57463,101332,36,652.0,4.1,13.0,53142,1,Business,PhD,Mortgage,Home,0
CUST08549,60,46144,130160,36,567.0,14.3,13.0,1181,5,Business,Post-Graduate,Rent,Business,1
CUST08550,63,74606,184722,36,685.0,1.4,12.0,53112,4,Self-Employed,Post-Graduate,Rent,Business,1
CUST08551,33,50783,189619,36,640.0,2.9,13.0,632,2,Salaried,Graduate,Mortgage,Personal,0
CUST08552,53,102810,87968,24,574.0,20.0,12.0,114367,5,Salaried,Graduate,Mortgage,Car,0
CUST08553,46,53443,67992,48,579.0,1.0,12.0,21298,1,Business,Graduate,Own,Business,0
CUST08554,60,57255,182197,36,658.0,7.6,14.0,64837,5,Self-Employed,Graduate,Rent,Home,0
CUST08555,39,65563,117407,36,663.0,1.0,9.0,47211,2,Salaried,Under-Graduate,Rent,Home,0
CUST08556,36,71741,77497,36,541.0,9.5,6.0,11621,1,Salaried,Post-Graduate,Own,Business,0
CUST08557,53,56559,127915,36,622.0,3.3,10.0,77991,3,Salaried,Graduate,Own,Personal,1
CUST08558,27,65127,181215,36,730.0,17.9,6.0,68184,0,Salaried,Post-Graduate,Mortgage,Car,0
CUST08559,64,58656,38530,48,445.0,,3.0,63735,5,Business,Graduate,Mortgage,Business,0
CUST08560,56,39428,59957,36,630.0,5.8,10.0,13653,1,Business,Under-Graduate,Mortgage,Home,0
CUST08561,55,34036,113441,36,652.0,5.9,5.0,6411,4,Salaried,Under-Graduate,Mortgage,Home,0
CUST08562,59,68984,160101,36,702.0,6.3,14.0,98765,3,Salaried,Graduate,Mortgage,Home,0
CUST08563,26,85344,53239,48,633.0,0.5,8.0,44330,5,Self-Employed,Graduate,Mortgage,Education,0
CUST08564,39,22380,33275,36,619.0,1.7,2.0,7870,2,Self-Employed,Under-Graduate,Own,Personal,0
CUST08565,37,26308,72004,36,698.0,,2.0,34663,1,Salaried,Graduate,Rent,Car,0
CUST08566,29,26115,31279,36,645.0,2.0,4.0,18150,3,Business,Graduate,Own,Business,0
CUST08567,46,70502,239415,24,791.0,5.6,9.0,69178,5,Business,Graduate,Rent,Education,0
CUST08568,53,72172,206990,24,699.0,0.3,5.0,28824,1,Salaried,Post-Graduate,Own,Personal,0
CUST08569,47,35473,76260,24,715.0,,3.0,51566,3,Self-Employed,Graduate,Mortgage,Home,0
CUST08570,43,99115,367189,36,656.0,3.7,8.0,70473,2,Salaried,Under-Graduate,Mortgage,Education,0
CUST08571,52,47300,88512,12,800.0,0.9,12.0,30107,1,Salaried,Graduate,Own,Personal,0
CUST08572,64,83712,110730,36,605.0,1.3,11.0,8115,4,Salaried,Graduate,Rent,Home,0
CUST08573,31,71170,200337,24,558.0,0.5,7.0,75584,2,Salaried,Graduate,Rent,Car,0
CUST08574,33,35837,89826,36,642.0,3.1,9.0,29083,3,Self-Employed,Under-Graduate,Mortgage,Car,0
CUST08575,49,46639,78044,24,628.0,4.5,10.0,67595,4,Salaried,Under-Graduate,Rent,Business,0
CUST08576,27,37551,63942,36,638.0,4.3,6.0,7188,1,Self-Employed,Post-Graduate,Rent,Business,0
CUST08577,41,28113,53238,60,808.0,16.4,2.0,16490,4,Salaried,Graduate,Own,Business,0
CUST08578,26,49935,75850,36,586.0,1.8,1.0,19028,2,Self-Employed,Post-Graduate,Own,Car,0
CUST08579,44,31027,92641,36,645.0,7.2,5.0,31071,1,Business,Graduate,Rent,Car,1
CUST08580,30,51501,143160,48,519.0,6.4,12.0,5538,1,Self-Employed,Under-Graduate,Own,Personal,1
CUST08581,50,93659,191319,12,801.0,0.3,7.0,139450,5,Business,Post-Graduate,Own,Home,0
CUST08582,37,68933,130455,24,464.0,13.3,7.0,73858,4,Self-Employed,Post-Graduate,Own,Business,1
CUST08583,43,43857,77963,12,661.0,13.4,2.0,25081,1,Self-Employed,PhD,Own,Home,0
CUST08584,29,42225,63005,12,542.0,2.5,6.0,23328,2,Self-Employed,Post-Graduate,Rent,Car,0
CUST08585,41,46977,37578,24,538.0,2.7,1.0,33858,4,Salaried,Graduate,Own,Car,0
CUST08586,35,96422,138723,36,579.0,8.6,12.0,100934,0,Business,Graduate,Rent,Car,0
CUST08587,60,33232,53975,24,561.0,3.4,12.0,29484,5,Salaried,Graduate,Own,Car,0
CUST08588,58,54964,132842,60,671.0,8.0,1.0,39905,4,Salaried,Under-Graduate,Own,Personal,0
CUST08589,55,64307,206313,60,547.0,0.2,2.0,18849,0,Salaried,Graduate,Own,Home,0
CUST08590,32,79309,149494,60,733.0,1.4,5.0,20674,1,Business,Graduate,Rent,Home,0
CUST08591,61,48346,184036,12,756.0,0.5,10.0,66411,0,Salaried,Graduate,Own,Car,1
CUST08592,54,35746,121383,60,782.0,3.0,10.0,29578,3,Self-Employed,Graduate,Own,Business,0
CUST08593,52,60790,239926,48,527.0,9.6,2.0,52878,3,Business,Post-Graduate,Own,Education,0
CUST08594,55,81293,289948,60,587.0,4.2,14.0,52776,4,Self-Employed,Graduate,Mortgage,Car,0
CUST08595,28,49542,131709,36,,3.7,10.0,52622,3,Business,Under-Graduate,Mortgage,Personal,0
CUST08596,44,38211,99145,48,604.0,2.3,14.0,45944,3,Salaried,Graduate,Mortgage,Home,1
CUST08597,28,57204,54534,12,714.0,0.3,,35286,5,Freelancer,Graduate,Own,Home,0
CUST08598,46,22528,68223,12,675.0,7.3,3.0,1778,0,Self-Employed,Post-Graduate,Rent,Home,1
CUST08599,24,50626,131664,24,575.0,4.2,9.0,19167,1,Business,Graduate,Own,Business,0
CUST08600,59,78560,178666,60,627.0,13.4,5.0,96819,5,Salaried,Graduate,Rent,Business,0
CUST08601,41,72496,212159,12,647.0,2.8,14.0,60918,0,Salaried,Graduate,Mortgage,Business,0
CUST08602,55,52122,107067,24,636.0,2.6,13.0,68901,5,Salaried,Post-Graduate,Rent,Personal,0
CUST08603,51,88186,205782,60,591.0,18.3,3.0,50497,4,Self-Employed,Post-Graduate,Own,Business,0
CUST08604,38,93197,176536,24,561.0,0.8,5.0,44030,4,Salaried,Graduate,Own,Personal,0
CUST08605,31,68281,205580,60,710.0,1.5,3.0,145,1,Salaried,Post-Graduate,Rent,Education,0
CUST08606,56,25644,91501,48,555.0,3.3,11.0,6931,2,Salaried,Post-Graduate,Mortgage,Personal,0
CUST08607,41,17401,59910,12,,3.7,14.0,8748,5,Self-Employed,Post-Graduate,Rent,Education,0
CUST08608,39,82669,268764,12,669.0,4.0,5.0,9852,5,Self-Employed,Graduate,Mortgage,Home,0
CUST08609,48,59894,32837,36,581.0,1.2,13.0,54317,2,Self-Employed,Graduate,Mortgage,Personal,0
CUST08610,57,87711,323792,60,690.0,13.1,10.0,130213,3,Salaried,Graduate,Own,Personal,0
CUST08611,44,28226,41268,60,592.0,6.1,6.0,2464,5,Business,Post-Graduate,Rent,Car,0
CUST08612,53,51776,186803,36,695.0,1.5,11.0,30434,0,Freelancer,PhD,Mortgage,Home,0
CUST08613,31,75583,89897,36,587.0,1.7,12.0,45359,5,Salaried,Under-Graduate,Rent,Personal,0
CUST08614,32,40404,82374,36,658.0,10.6,9.0,4232,1,Salaried,Under-Graduate,Mortgage,Personal,0
CUST08615,59,75295,235138,48,646.0,2.4,2.0,20945,3,Self-Employed,Graduate,Own,Car,0
CUST08616,27,52544,144021,36,600.0,4.1,14.0,35691,4,Salaried,Post-Graduate,Mortgage,Home,0
CUST08617,62,55561,108662,24,624.0,0.6,3.0,79638,4,Self-Employed,Under-Graduate,Own,Home,0
CUST08618,55,31327,90070,48,598.0,1.4,6.0,26792,1,Self-Employed,Graduate,Rent,Home,0
CUST08619,57,60027,145344,36,743.0,2.7,2.0,8989,2,Salaried,Post-Graduate,Own,Personal,0
CUST08620,58,98855,144830,12,593.0,5.3,8.0,110051,4,Salaried,Graduate,Rent,Education,0
CUST08621,38,62760,173352,48,644.0,1.6,10.0,80705,3,Self-Employed,Post-Graduate,Mortgage,Education,0
CUST08622,61,39165,47580,36,482.0,15.1,14.0,47478,4,Salaried,Graduate,Mortgage,Personal,0
CUST08623,61,82910,242839,36,595.0,1.2,7.0,101772,2,Business,Graduate,Mortgage,Car,0
CUST08624,33,39768,20316,48,700.0,7.5,14.0,48422,5,Business,Under-Graduate,Mortgage,Education,0
CUST08625,42,89422,216464,36,687.0,2.3,1.0,29885,1,Salaried,Under-Graduate,Rent,Personal,0
CUST08626,61,29500,56160,36,684.0,9.0,5.0,26291,3,Salaried,Graduate,Own,Car,0
CUST08627,40,60454,94360,60,647.0,12.8,5.0,14746,2,Salaried,Graduate,Mortgage,Business,0
CUST08628,24,85526,197135,36,670.0,1.0,,42125,1,Salaried,Graduate,Rent,Home,0
CUST08629,39,37663,103896,48,765.0,3.4,1.0,23573,4,Business,Under-Graduate,Rent,Education,0
CUST08630,40,56663,219772,36,576.0,0.8,6.0,36711,5,Salaried,Under-Graduate,Own,Personal,1
CUST08631,27,78145,266921,36,748.0,6.1,2.0,51327,4,Salaried,Graduate,Own,Car,0
CUST08632,37,15000,45150,24,579.0,8.9,3.0,17629,5,Salaried,Under-Graduate,Mortgage,Home,0
CUST08633,29,73537,160044,36,674.0,2.5,5.0,68409,5,Salaried,Post-Graduate,Rent,Personal,0
CUST08634,39,53241,99694,48,581.0,2.5,12.0,51253,5,Salaried,Under-Graduate,Rent,Home,0
CUST08635,64,83839,51464,36,717.0,1.1,6.0,96665,5,Self-Employed,Post-Graduate,Rent,Personal,0
CUST08636,60,38450,67550,36,546.0,1.8,14.0,11933,3,Freelancer,Graduate,Rent,Business,1
CUST08637,33,27264,94587,48,569.0,2.0,11.0,18993,4,Self-Employed,Graduate,Mortgage,Home,1
CUST08638,31,44139,81396,12,641.0,0.8,2.0,56620,5,Salaried,Graduate,Rent,Personal,1
CUST08639,28,43721,92493,48,586.0,1.9,4.0,46281,5,Self-Employed,Under-Graduate,Own,Home,1
CUST08640,22,50870,73833,36,593.0,11.9,,67155,2,Self-Employed,Under-Graduate,Own,Car,0
CUST08641,57,45628,66592,36,640.0,2.0,1.0,31019,5,Self-Employed,Post-Graduate,Own,Business,0
CUST08642,42,15000,10748,36,549.0,1.6,,17232,1,Salaried,Under-Graduate,Own,Business,0
CUST08643,58,53100,140625,24,660.0,2.4,6.0,21185,0,Self-Employed,Graduate,Mortgage,Personal,0
CUST08644,45,59635,123339,36,679.0,16.1,10.0,77625,0,Salaried,Graduate,Own,Car,0
CUST08645,46,51135,134017,36,524.0,7.2,7.0,22756,5,Business,Graduate,Mortgage,Business,0
CUST08646,28,60736,146623,36,669.0,1.1,6.0,31029,1,Business,Graduate,Own,Education,0
CUST08647,63,56698,186874,48,666.0,7.0,12.0,61035,1,Self-Employed,Under-Graduate,Mortgage,Education,0
CUST08648,38,27360,85596,36,684.0,7.3,1.0,30688,3,Salaried,Graduate,Rent,Business,0
CUST08649,50,48982,156746,48,659.0,15.0,5.0,3864,0,Self-Employed,Under-Graduate,Rent,Personal,0
CUST08650,51,57277,128720,36,678.0,11.1,5.0,12902,2,Business,Graduate,Rent,Business,0
CUST08651,28,50256,87374,24,677.0,0.5,6.0,18824,2,Business,Under-Graduate,Mortgage,Education,0
CUST08652,54,25144,94718,24,669.0,3.0,5.0,37710,4,Business,Graduate,Own,Personal,1
CUST08653,28,79462,54824,12,679.0,6.1,9.0,98029,0,Self-Employed,Under-Graduate,Own,Personal,0
CUST08654,45,35556,36771,60,773.0,18.1,6.0,38136,3,Business,Post-Graduate,Mortgage,Home,0
CUST08655,32,30156,59365,60,754.0,0.4,11.0,43580,0,Salaried,Post-Graduate,Mortgage,Home,0
CUST08656,30,55816,147848,12,640.0,2.3,9.0,57534,0,Salaried,Post-Graduate,Mortgage,Car,0
CUST08657,33,48684,25739,36,600.0,3.4,4.0,50508,4,Salaried,Graduate,Own,Car,0
CUST08658,56,67028,202265,60,751.0,2.7,3.0,90304,3,Salaried,Graduate,Mortgage,Personal,1
CUST08659,25,72453,177911,48,833.0,3.0,13.0,32816,5,Salaried,Under-Graduate,Own,Car,0
CUST08660,57,69411,152458,36,647.0,2.3,6.0,183,3,Self-Employed,Graduate,Mortgage,Personal,0
CUST08661,49,54964,108951,24,689.0,17.6,1.0,58944,0,Self-Employed,Post-Graduate,Rent,Home,0
CUST08662,34,66065,153152,24,623.0,8.1,10.0,15470,5,Salaried,Graduate,Own,Personal,0
CUST08663,44,23799,25375,48,692.0,6.7,5.0,10254,4,Salaried,Under-Graduate,Rent,Business,0
CUST08664,40,76887,67698,48,491.0,2.6,,94859,0,Business,Post-Graduate,Rent,Car,0
CUST08665,63,46903,70998,36,608.0,10.7,6.0,54729,1,Salaried,Graduate,Own,Personal,0
CUST08666,58,94398,281614,24,707.0,0.5,3.0,67226,3,Business,Post-Graduate,Own,Personal,0
CUST08667,60,77495,198310,60,580.0,0.8,13.0,12128,2,Self-Employed,Graduate,Rent,Car,1
CUST08668,45,51054,111319,48,694.0,15.4,,22844,0,Self-Employed,Post-Graduate,Rent,Home,1
CUST08669,37,55428,138587,24,691.0,4.2,9.0,39536,0,Salaried,Under-Graduate,Own,Education,0
CUST08670,54,78681,193350,12,696.0,0.9,2.0,90661,3,Salaried,PhD,Rent,Personal,0
CUST08671,33,15000,23619,36,609.0,14.9,1.0,22156,2,Salaried,Under-Graduate,Own,Business,0
CUST08672,55,51795,43564,24,711.0,18.4,7.0,48603,5,Salaried,Post-Graduate,Mortgage,Home,0
CUST08673,28,89028,323949,24,797.0,10.7,5.0,7126,5,Salaried,Post-Graduate,Mortgage,Home,0
CUST08674,32,71897,186909,12,610.0,1.4,1.0,23848,1,Business,Graduate,Own,Education,0
CUST08675,52,38245,112521,60,596.0,1.6,5.0,14888,1,Salaried,Post-Graduate,Rent,Personal,0
CUST08676,50,61289,130177,48,636.0,2.6,4.0,58325,2,Salaried,Post-Graduate,Mortgage,Business,0
CUST08677,34,35466,111635,24,672.0,4.3,1.0,980,1,Self-Employed,Graduate,Own,Home,0
CUST08678,52,48170,122628,60,567.0,24.3,8.0,36601,5,Salaried,Under-Graduate,Own,Car,1
CUST08679,23,61676,42451,48,613.0,15.6,4.0,92117,1,Salaried,Graduate,Rent,Personal,0
CUST08680,60,65196,235705,36,766.0,12.7,10.0,75171,4,Salaried,Graduate,Mortgage,Education,0
CUST08681,36,69588,109209,60,740.0,0.5,7.0,80308,3,Self-Employed,Graduate,Rent,Home,0
CUST08682,32,79675,78290,36,570.0,7.1,6.0,89082,1,Self-Employed,Graduate,Own,Education,0
CUST08683,55,31125,25153,48,799.0,10.5,9.0,31906,2,Salaried,Graduate,Mortgage,Business,0
CUST08684,60,55480,167635,36,615.0,2.0,1.0,24830,4,Self-Employed,Post-Graduate,Rent,Business,0
CUST08685,25,37993,112607,36,676.0,1.2,10.0,44617,0,Salaried,Post-Graduate,Rent,Car,0
CUST08686,32,47022,138741,24,653.0,6.9,9.0,45556,3,Self-Employed,Under-Graduate,Mortgage,Business,0
CUST08687,50,39911,147875,36,723.0,0.5,8.0,13703,4,Self-Employed,Graduate,Mortgage,Car,0
CUST08688,23,64988,111863,36,558.0,14.1,13.0,95434,1,Salaried,Graduate,Own,Education,0
CUST08689,37,76060,187409,60,607.0,0.8,12.0,112324,1,Self-Employed,Graduate,Mortgage,Home,0
CUST08690,60,77140,205827,36,576.0,3.1,11.0,43265,5,Salaried,Graduate,Mortgage,Business,1
CUST08691,34,32896,129221,24,565.0,20.3,5.0,37165,2,Salaried,Graduate,Mortgage,Car,0
CUST08692,58,52534,83697,12,590.0,22.2,3.0,53692,5,Salaried,Under-Graduate,Rent,Business,0
CUST08693,38,32341,124420,60,583.0,7.5,10.0,28326,0,Freelancer,Under-Graduate,Mortgage,Personal,1
CUST08694,42,31675,32326,36,701.0,9.1,2.0,8592,5,Salaried,Post-Graduate,Mortgage,Home,0
CUST08695,40,41765,132562,36,619.0,17.1,9.0,29309,2,Salaried,Post-Graduate,Mortgage,Personal,0
CUST08696,28,61865,167969,48,629.0,13.1,13.0,67735,1,Business,Post-Graduate,Own,Home,0
CUST08697,59,65378,219613,60,503.0,4.9,14.0,96923,0,Salaried,Under-Graduate,Own,Home,1
CUST08698,29,68084,40877,48,729.0,6.6,3.0,62666,5,Business,Under-Graduate,Rent,Home,0
CUST08699,34,66847,51703,24,512.0,4.5,4.0,75422,1,Self-Employed,Graduate,Rent,Home,1
CUST08700,58,38042,28300,36,657.0,3.5,6.0,52149,2,Salaried,Graduate,Own,Home,0
CUST08701,23,78655,202564,48,756.0,10.6,5.0,72415,5,Salaried,Under-Graduate,Own,Business,0
CUST08702,62,71065,185499,60,772.0,6.7,6.0,81496,3,Salaried,Graduate,Rent,Business,0
CUST08703,32,46746,171621,60,539.0,9.8,2.0,32118,2,Salaried,Under-Graduate,Mortgage,Personal,0
CUST08704,45,47501,101491,36,635.0,0.5,5.0,20797,4,Business,Under-Graduate,Own,Home,1
CUST08705,27,41849,30891,48,711.0,4.3,,30949,3,Self-Employed,Graduate,Mortgage,Home,0
CUST08706,47,29163,35968,12,617.0,2.0,13.0,3891,3,Self-Employed,Post-Graduate,Mortgage,Personal,0
CUST08707,28,68320,36090,24,736.0,3.6,1.0,95306,3,Business,Graduate,Own,Education,0
CUST08708,60,71441,229932,36,486.0,4.7,14.0,33266,2,Salaried,Graduate,Mortgage,Education,1
CUST08709,40,36478,122369,60,662.0,,4.0,25226,3,Self-Employed,Graduate,Mortgage,Business,0
CUST08710,27,30362,121229,12,685.0,0.2,11.0,29756,0,Self-Employed,Graduate,Own,Education,0
CUST08711,64,36269,70459,36,558.0,0.9,2.0,27446,4,Salaried,Graduate,Rent,Home,0
CUST08712,50,57204,32465,60,714.0,12.7,7.0,24264,2,Salaried,Under-Graduate,Mortgage,Personal,0
CUST08713,64,27360,36157,36,,,7.0,40395,2,Salaried,Graduate,Own,Home,0
CUST08714,60,77556,198325,24,779.0,0.3,5.0,98685,2,Self-Employed,Post-Graduate,Own,Education,0
CUST08715,23,76359,295265,48,624.0,2.0,,11773,5,Self-Employed,Graduate,Own,Car,0
CUST08716,40,63486,54758,48,637.0,0.0,,34986,5,Salaried,Graduate,Own,Car,0
CUST08717,25,71194,65890,36,567.0,7.1,1.0,20748,0,Salaried,Graduate,Own,Car,0
