age,annual_income,loan_amount,loan_term_months,credit_score,employment_years,num_credit_lines,existing_debt,num_dependents,debt_to_income_ratio,loan_to_income_ratio,monthly_emi_burden,emi_to_monthly_income,credit_tier,income_tier,age_group,financial_stress,employment_type_Freelancer,employment_type_Salaried,employment_type_Self-Employed,education_PhD,education_Post-Graduate,education_Under-Graduate,property_ownership_Own,property_ownership_Rent,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Personal
39,67135,168399,36,559.0,0.2,7.0,10399,0,0.1549,2.5084,4677.75,0.8361,2,3,3,1.0653,True,False,False,False,True,False,False,True,False,False,False,False
24,55963,143566,48,628.0,5.5,4.0,57298,3,1.0239,2.5654,2990.96,0.6413,3,3,1,1.3716,True,False,False,False,False,True,False,True,False,False,False,False
39,20401,79049,36,756.0,2.2,9.0,11617,0,0.5694,3.8748,2195.81,1.2916,5,1,3,1.7777,False,True,False,False,False,False,False,False,False,False,False,False
48,41365,57089,36,649.0,9.0,11.0,35435,5,0.8566,1.3801,1585.81,0.46,3,2,4,0.8947,True,False,False,False,True,False,False,False,True,False,False,False
50,61007,56692,60,749.0,5.2,13.0,58296,0,0.9556,0.9293,944.87,0.1859,4,3,4,0.7168,False,True,False,False,False,False,True,False,False,False,False,False
32,87853,231203,48,516.0,2.0,5.0,87218,2,0.9928,2.6317,4816.73,0.6579,1,3,2,1.384,False,False,True,False,True,False,True,False,False,True,False,False
36,56290,83076,12,593.0,15.8,9.0,22002,0,0.3909,1.4759,6923.0,1.4759,2,3,3,1.0419,False,False,True,False,False,True,False,True,False,True,False,False
59,62844,207314,36,519.0,4.0,9.0,52622,4,0.8373,3.2989,5758.72,1.0996,1,3,5,1.6545,False,True,False,False,False,False,False,True,True,False,False,False
61,54351,156312,12,667.0,17.1,4.0,47743,3,0.8784,2.876,13026.0,2.876,3,3,5,2.077,False,True,False,False,False,True,False,False,False,False,False,False
53,84727,261472,24,617.0,2.8,13.0,109197,5,1.2888,3.0861,10894.67,1.543,2,3,4,1.9042,False,True,False,False,False,True,False,False,True,False,False,False
62,50933,155496,36,744.0,0.0,4.0,72578,5,1.425,3.053,4319.33,1.0176,4,3,5,1.7912,False,True,False,False,True,False,False,True,False,True,False,False
32,44782,126467,48,674.0,6.6,9.0,42071,4,0.9395,2.8241,2634.73,0.706,3,2,2,1.4348,False,False,True,False,False,True,False,True,False,False,False,True
53,51214,135040,12,653.0,0.7,6.0,56475,3,1.1027,2.6368,11253.33,2.6368,3,3,4,2.0232,False,False,True,False,False,False,False,False,True,False,False,False
35,15000,36325,12,737.0,12.0,4.0,14436,1,0.9624,2.4217,3027.08,2.4217,4,1,2,1.838,False,False,True,False,False,False,False,True,False,True,False,False
44,89963,169508,36,701.0,12.1,3.0,74526,3,0.8284,1.8842,4708.56,0.6281,4,3,3,1.085,False,False,False,True,False,False,False,True,False,False,False,True
38,33779,36993,24,663.0,2.1,10.0,21180,5,0.627,1.0951,1541.38,0.5476,3,2,3,0.7436,False,False,True,False,True,False,True,False,False,False,False,True
24,70456,67807,48,679.0,0.5,10.0,57624,1,0.8179,0.9624,1412.65,0.2406,3,3,1,0.6881,False,True,False,False,True,False,True,False,False,False,True,False
31,88369,115558,24,667.0,2.3,11.0,61405,4,0.6949,1.3077,4814.92,0.6538,3,3,2,0.8664,False,True,False,False,False,False,False,True,True,False,False,False
37,79002,263282,12,557.0,8.0,4.0,83259,4,1.0539,3.3326,21940.17,3.3326,2,3,3,2.4211,False,False,True,False,False,True,False,False,False,False,False,True
35,89283,286998,24,650.0,4.1,8.0,52317,5,0.586,3.2145,11958.25,1.6072,3,3,2,1.6809,False,True,False,False,False,False,False,True,True,False,False,False
22,15000,36988,48,673.0,3.9,9.0,353,4,0.0235,2.4659,770.58,0.6165,3,1,1,0.9341,False,True,False,False,True,False,False,False,True,False,False,False
59,67083,173581,36,712.0,5.3,8.0,90459,5,1.3485,2.5876,4821.69,0.8625,4,3,5,1.5744,False,True,False,True,False,False,True,False,True,False,False,False
31,39030,73546,60,659.0,6.0,1.0,10022,5,0.2568,1.8843,1225.77,0.3769,3,2,2,0.7811,False,True,False,False,False,True,True,False,False,False,False,False
49,96519,268356,60,547.0,10.2,1.0,29631,1,0.307,2.7803,4472.6,0.5561,1,3,4,1.1237,False,True,False,False,False,True,False,False,False,False,True,False
41,71168,207520,48,704.0,2.8,14.0,48091,0,0.6757,2.9159,4323.33,0.729,4,3,3,1.3638,False,False,True,True,False,False,False,False,False,True,False,False
43,64241,83215,24,675.0,3.1,13.0,81629,2,1.2707,1.2954,3467.29,0.6477,3,3,3,1.0912,False,True,False,True,False,False,True,False,False,False,False,True
24,70454,221495,36,651.0,7.0,8.0,39271,2,0.5574,3.1438,6152.64,1.0479,3,3,1,1.4805,True,False,False,False,False,True,True,False,False,False,False,False
47,15000,55162,36,750.0,5.6,1.0,7432,5,0.4955,3.6775,1532.28,1.2258,4,1,4,1.6692,False,False,True,False,False,False,False,False,False,False,False,True
42,66093,230721,12,563.0,2.4,12.0,7942,1,0.1202,3.4909,19226.75,3.4909,2,3,3,2.1426,False,True,False,False,False,True,True,False,False,False,True,False
25,77774,102693,36,522.0,7.0,2.0,83682,0,1.076,1.3204,2852.58,0.4401,1,3,1,0.9586,False,True,False,False,False,True,False,True,False,False,True,False
39,82495,47986,36,674.0,5.7,12.0,20344,0,0.2466,0.5817,1332.94,0.1939,3,3,3,0.3313,False,True,False,False,False,False,False,True,False,False,False,True
31,40494,118131,60,605.0,35.0,8.0,30204,4,0.7459,2.9172,1968.85,0.5834,2,2,2,1.3485,False,False,False,False,False,True,True,False,False,False,False,False
50,42727,49780,36,759.0,3.8,5.0,21502,0,0.5032,1.1651,1382.78,0.3884,5,2,4,0.6673,False,True,False,False,False,False,False,False,False,False,False,False
57,52902,85791,36,731.0,1.2,6.0,4236,2,0.0801,1.6217,2383.08,0.5406,4,3,5,0.6807,False,True,False,False,False,False,True,False,False,False,False,False
53,55365,174278,36,574.0,2.7,9.0,80585,5,1.4555,3.1478,4841.06,1.0493,2,3,4,1.8413,False,True,False,False,True,False,False,True,False,True,False,False
43,15000,22428,60,620.0,5.2,6.0,8241,3,0.5494,1.4952,373.8,0.299,2,1,3,0.758,True,False,False,False,False,False,True,False,False,False,False,False
43,35245,82189,60,597.0,2.2,5.0,8395,2,0.2382,2.3319,1369.82,0.4664,2,2,3,0.9348,False,True,False,False,False,False,True,False,False,False,False,False
31,37366,131129,36,587.0,10.7,6.0,47963,1,1.2836,3.5093,3642.47,1.1698,2,2,2,1.9172,False,True,False,False,False,False,False,True,False,False,True,False
46,53443,67992,48,579.0,1.0,12.0,21298,1,0.3985,1.2722,1416.5,0.3181,2,3,4,0.6365,False,False,False,False,False,False,True,False,False,False,False,False
39,71198,231924,12,660.0,0.6,10.0,68671,0,0.9645,3.2575,19327.0,3.2575,3,3,3,2.3403,False,False,False,True,False,False,True,False,True,False,False,False
54,73220,221206,36,602.0,3.5,7.0,90335,2,1.2337,3.0211,6144.61,1.007,2,3,4,1.7019,False,True,False,False,False,False,True,False,False,True,False,False
39,80430,221973,12,817.0,5.3,7.0,54547,3,0.6782,2.7598,18497.75,2.7598,5,3,3,1.9272,False,False,True,False,False,True,False,False,False,False,False,True
31,61494,47915,12,743.0,3.9,2.0,26813,1,0.436,0.7792,3992.92,0.7792,4,3,2,0.6419,False,True,False,False,False,False,True,False,False,True,False,False
49,61164,205528,36,756.0,16.1,12.0,26238,1,0.429,3.3603,5709.11,1.1201,5,3,4,1.5157,False,False,True,False,False,True,True,False,False,False,False,True
58,55896,175574,12,690.0,12.5,6.0,34595,4,0.6189,3.1411,14631.17,3.1411,4,3,5,2.1322,False,False,True,False,False,False,False,False,False,True,False,False
40,78783,226480,48,664.0,0.2,6.0,66614,0,0.8455,2.8747,4718.33,0.7187,3,3,3,1.4162,False,True,False,False,False,False,True,False,False,False,False,True
60,56658,169454,60,653.0,5.6,5.0,30484,1,0.538,2.9908,2824.23,0.5982,3,3,5,1.2919,True,False,False,False,False,False,True,False,False,False,True,False
48,31992,111802,36,684.0,21.6,5.0,12856,5,0.4019,3.4947,3105.61,1.1649,4,2,4,1.5586,True,False,False,False,False,False,False,True,False,False,True,False
50,88592,225345,36,744.0,3.8,2.0,100118,5,1.1301,2.5436,6259.58,0.8479,4,3,4,1.4695,False,True,False,True,False,False,False,True,False,False,True,False
63,69001,90020,60,600.0,0.3,7.0,38619,3,0.5597,1.3046,1500.33,0.2609,2,3,5,0.6935,False,True,False,False,False,True,False,True,False,False,True,False
35,42422,47683,36,712.0,7.9,14.0,40181,4,0.9472,1.124,1324.53,0.3747,4,2,2,0.8285,False,False,True,False,False,True,True,False,False,False,False,True
24,42059,27201,60,767.0,3.1,12.0,48276,1,1.1478,0.6467,453.35,0.1293,5,2,1,0.6919,False,True,False,False,False,False,False,False,False,False,False,True
51,35051,103737,12,843.0,4.5,10.0,43889,3,1.2521,2.9596,8644.75,2.9596,5,2,4,2.2766,False,True,False,False,False,False,True,False,True,False,False,False
33,55938,208066,48,646.0,6.0,4.0,29195,1,0.5219,3.7196,4334.71,0.9299,3,3,2,1.6036,False,True,False,False,True,False,False,True,False,False,False,False
55,41089,146051,36,595.0,3.5,9.0,45698,0,1.1122,3.5545,4056.97,1.1848,2,2,4,1.8667,False,False,False,False,False,False,True,False,False,False,True,False
35,61752,190686,36,624.0,2.0,8.0,12511,1,0.2026,3.0879,5296.83,1.0293,3,3,2,1.3162,False,True,False,False,False,False,False,True,False,False,True,False
53,47264,55589,36,839.0,0.5,10.0,68873,1,1.4572,1.1761,1544.14,0.392,5,2,4,1.0533,False,True,False,False,False,False,False,True,False,False,True,False
46,63024,240576,36,589.0,7.8,14.0,6263,1,0.0994,3.8172,6682.67,1.2724,2,3,4,1.5666,False,False,True,False,True,False,True,False,False,False,False,False
43,95012,332586,48,731.0,3.5,7.0,94195,2,0.9914,3.5005,6928.88,0.8751,4,3,3,1.7092,False,True,False,False,False,True,True,False,False,False,False,False
29,56108,145398,24,647.0,0.8,9.0,45250,1,0.8065,2.5914,6058.25,1.2957,3,3,2,1.4887,False,True,False,False,False,False,True,False,False,False,True,False
34,40691,23401,36,565.0,2.5,14.0,58746,1,1.4437,0.5751,650.03,0.1917,2,2,2,0.8075,False,True,False,False,False,True,False,True,False,True,False,False
22,71015,185469,60,809.0,14.5,12.0,55856,2,0.7865,2.6117,3091.15,0.5223,5,3,1,1.2548,False,True,False,False,True,False,False,True,False,False,False,True
33,83011,137008,36,772.0,3.3,4.0,56297,5,0.6782,1.6505,3805.78,0.5502,5,3,2,0.9315,False,False,True,False,False,False,False,True,True,False,False,False
54,43846,47474,60,561.0,9.2,11.0,23739,1,0.5414,1.0827,791.23,0.2165,2,2,4,0.6063,False,False,True,False,False,False,False,False,False,False,True,False
22,25810,40931,36,543.0,5.1,13.0,19063,1,0.7386,1.5859,1136.97,0.5286,1,2,1,0.9298,False,False,False,False,False,True,True,False,False,True,False,False
46,75036,191220,36,669.0,7.1,4.0,45637,0,0.6082,2.5484,5311.67,0.8495,3,3,4,1.2626,False,False,False,False,True,False,True,False,False,False,False,False
45,61438,150717,36,487.0,1.0,9.0,81886,3,1.3328,2.4532,4186.58,0.8177,1,3,3,1.5144,True,False,False,False,False,True,True,False,False,False,False,False
43,84458,119139,60,528.0,11.3,12.0,27062,5,0.3204,1.4106,1985.65,0.2821,1,3,3,0.636,False,False,True,False,False,True,False,False,False,False,True,False
57,42607,83767,24,618.0,0.3,5.0,32428,0,0.7611,1.966,3490.29,0.983,2,2,5,1.1891,False,False,True,False,False,False,False,False,False,False,False,True
57,19031,56790,24,649.0,1.8,5.0,20086,3,1.0554,2.9841,2366.25,1.492,3,1,5,1.765,True,False,False,False,False,False,False,True,False,False,False,True
27,44512,79552,36,529.0,1.3,8.0,20561,0,0.4619,1.7872,2209.78,0.5957,1,2,2,0.8996,False,False,True,False,True,False,False,False,False,False,False,True
35,35375,38608,36,537.0,8.9,2.0,26263,3,0.7424,1.0914,1072.44,0.3638,1,2,2,0.7335,False,False,True,False,False,False,False,True,False,False,False,False
43,76772,283321,60,592.0,0.6,7.0,114352,1,1.4895,3.6904,4722.02,0.7381,2,3,3,1.9243,False,True,False,False,False,False,True,False,True,False,False,False
32,24759,58517,12,604.0,2.8,12.0,15496,0,0.6259,2.3635,4876.42,2.3635,2,1,2,1.6685,False,True,False,False,False,False,False,False,False,False,True,False
34,83247,193610,36,756.0,2.3,1.0,104389,4,1.254,2.3257,5378.06,0.7752,5,3,2,1.4319,False,True,False,False,False,False,False,False,False,False,True,False
30,59018,125451,60,613.0,0.1,14.0,24067,4,0.4078,2.1256,2090.85,0.4251,2,3,2,0.9283,False,True,False,False,False,True,False,True,True,False,False,False
47,96405,242492,48,631.0,24.5,8.0,124513,3,1.2916,2.5153,5051.92,0.6288,3,3,4,1.4599,False,False,False,False,False,False,True,False,False,False,False,True
63,32902,122231,48,621.0,0.8,6.0,18943,2,0.5757,3.715,2546.48,0.9288,3,2,5,1.6234,True,False,False,False,False,False,False,True,False,False,True,False
50,52799,78128,48,785.0,4.1,8.0,62028,5,1.1748,1.4797,1627.67,0.3699,5,3,4,1.0248,False,True,False,False,True,False,False,False,False,False,False,False
40,94232,245871,36,610.0,0.3,12.0,68797,3,0.7301,2.6092,6829.75,0.8697,2,3,3,1.3357,False,True,False,False,False,False,False,False,False,False,False,False
46,55231,143930,24,692.0,2.3,7.0,79582,4,1.4409,2.606,5997.08,1.303,4,3,4,1.7491,False,False,False,False,False,False,True,False,False,True,False,False
24,46762,43106,60,713.0,0.2,6.0,64684,0,1.3833,0.9218,718.43,0.1844,4,2,1,0.8852,False,True,False,False,True,False,False,False,False,False,False,False
62,58428,118119,24,636.0,4.5,13.0,21524,1,0.3684,2.0216,4921.62,1.0108,3,3,5,1.0571,False,True,False,False,True,False,False,False,False,False,True,False
59,54609,150001,60,753.0,5.5,4.0,73266,3,1.3416,2.7468,2500.02,0.5494,5,3,5,1.5255,False,True,False,False,True,False,True,False,False,False,False,False
39,49569,56440,24,648.0,10.3,7.0,61891,1,1.2486,1.1386,2351.67,0.5693,3,2,3,1.0118,False,False,False,False,True,False,False,False,False,False,True,False
24,52394,194270,12,519.0,13.4,8.0,24492,5,0.4675,3.7079,16189.17,3.7079,1,3,1,2.4117,False,False,True,False,False,True,False,True,False,False,False,False
22,59148,54021,36,524.0,9.9,3.0,64834,0,1.0961,0.9133,1500.58,0.3044,1,3,1,0.8038,False,True,False,False,False,False,True,False,False,False,True,False
33,59157,236086,36,750.0,12.1,11.0,84466,4,1.4278,3.9908,6557.94,1.3303,4,3,2,2.1674,False,True,False,False,False,True,False,True,False,False,False,False
36,64750,168160,60,732.0,1.8,13.0,16707,0,0.258,2.5971,2802.67,0.5194,4,3,3,1.0382,False,False,True,False,False,False,False,False,False,False,True,False
22,15000,47931,36,563.0,1.3,10.0,6675,3,0.445,3.1954,1331.42,1.0651,2,1,1,1.4562,False,False,False,False,False,True,False,False,False,False,False,True
40,72730,139863,24,680.0,0.2,9.0,52269,1,0.7187,1.923,5827.62,0.9615,3,3,3,1.1528,False,False,False,False,True,False,True,False,False,False,False,True
32,18131,56521,48,658.0,1.5,14.0,11881,5,0.6553,3.1174,1177.52,0.7793,3,1,2,1.4311,False,True,False,False,True,False,False,True,False,False,True,False
38,39369,103390,24,618.0,4.4,7.0,15489,3,0.3934,2.6262,4307.92,1.3131,2,2,3,1.3391,False,True,False,False,True,False,False,True,False,False,False,True
44,51954,36449,48,520.0,7.5,14.0,33196,3,0.6389,0.7016,759.35,0.1754,1,3,3,0.5187,False,False,False,False,False,False,True,False,False,False,False,False
31,81081,107296,48,619.0,4.8,14.0,28972,4,0.3573,1.3233,2235.33,0.3308,2,3,2,0.6392,False,True,False,True,False,False,False,False,False,False,False,False
27,65443,134225,12,580.0,2.8,11.0,46456,4,0.7099,2.051,11185.42,2.051,2,3,2,1.5146,False,False,True,False,False,False,True,False,True,False,False,False
37,63896,125696,48,661.0,1.3,6.0,90990,1,1.424,1.9672,2618.67,0.4918,3,3,3,1.3073,False,True,False,False,False,False,True,False,False,False,False,True
46,69271,203710,36,603.0,11.3,10.0,102200,0,1.4754,2.9408,5658.61,0.9803,2,3,4,1.7665,False,False,False,False,True,False,True,False,False,False,False,True
32,46990,76539,36,629.0,0.4,1.0,49225,2,1.0476,1.6288,2126.08,0.5429,3,2,2,1.0706,False,True,False,False,False,False,False,False,False,False,False,True
49,53370,165125,60,710.0,1.9,12.0,78525,0,1.4713,3.094,2752.08,0.6188,4,3,4,1.7024,False,True,False,False,False,False,False,False,False,False,True,False
33,17645,54959,36,625.0,2.4,11.0,996,3,0.0564,3.1147,1526.64,1.0382,3,1,2,1.2684,False,True,False,False,False,False,False,False,False,False,False,True
50,49571,42991,48,639.0,0.4,12.0,58502,0,1.1802,0.8673,895.65,0.2168,3,2,4,0.7973,False,True,False,False,False,False,False,False,True,False,False,False
40,48910,90721,36,625.0,0.4,5.0,35254,4,0.7208,1.8549,2520.03,0.6183,3,2,3,1.0303,False,True,False,False,False,True,True,False,True,False,False,False
23,61686,246165,60,728.0,1.4,2.0,81707,5,1.3246,3.9906,4102.75,0.7981,4,3,1,1.9664,False,True,False,False,True,False,True,False,False,False,False,False
63,79131,235388,60,609.0,4.6,6.0,75131,5,0.9495,2.9747,3923.13,0.5949,2,3,5,1.4507,False,False,False,False,False,False,True,False,True,False,False,False
38,32976,107959,24,614.0,1.2,8.0,30811,3,0.9343,3.2739,4498.29,1.6369,2,2,3,1.847,False,True,False,False,False,True,True,False,False,False,False,True
38,62760,173352,48,644.0,1.6,10.0,80705,3,1.2859,2.7621,3611.5,0.6905,3,3,3,1.5501,False,False,True,False,True,False,False,False,False,True,False,False
27,30362,121229,12,685.0,0.2,11.0,29756,0,0.98,3.9928,10102.42,3.9928,4,2,2,2.7877,False,False,True,False,False,False,True,False,False,True,False,False
51,47408,108768,48,669.0,6.6,8.0,34874,0,0.7356,2.2943,2266.0,0.5736,3,2,4,1.1546,True,False,False,False,False,False,False,True,False,False,False,True
51,15000,44453,24,624.0,1.5,1.0,19167,3,1.2778,2.9635,1852.21,1.4818,3,1,4,1.8447,True,False,False,False,False,True,True,False,False,False,False,True
39,64206,71905,36,747.0,2.8,2.0,18076,3,0.2815,1.1199,1997.36,0.3733,4,3,3,0.5606,False,False,True,False,False,False,True,False,False,False,False,True
58,74845,264993,60,649.0,3.2,10.0,71504,1,0.9554,3.5406,4416.55,0.7081,3,3,5,1.6568,False,False,True,False,False,False,False,True,False,False,False,False
54,48336,162997,60,696.0,0.6,1.0,46711,1,0.9664,3.3722,2716.62,0.6744,4,2,4,1.6005,False,True,False,False,False,False,True,False,False,False,True,False
64,83839,51464,36,717.0,1.1,6.0,96665,5,1.153,0.6138,1429.56,0.2046,4,3,5,0.7067,False,False,True,False,True,False,False,True,False,False,False,True
44,62139,172397,48,719.0,1.3,8.0,40906,2,0.6583,2.7744,3591.6,0.6936,4,3,3,1.3037,False,True,False,False,False,False,False,True,True,False,False,False
60,77257,101808,48,630.0,1.7,2.0,27608,0,0.3574,1.3178,2121.0,0.3294,3,3,5,0.6371,False,False,False,False,False,True,False,True,False,True,False,False
25,74999,63257,36,810.0,3.2,2.0,92264,0,1.2302,0.8434,1757.14,0.2811,5,3,1,0.8294,False,True,False,False,False,True,False,True,False,False,True,False
31,77463,94334,36,614.0,6.7,1.0,101727,5,1.3132,1.2178,2620.39,0.4059,2,3,2,1.0124,False,False,True,False,True,False,True,False,False,False,False,False
25,78132,157469,24,850.0,3.3,11.0,15376,2,0.1968,2.0154,6561.21,1.0077,5,3,1,0.9857,False,True,False,False,False,False,True,False,False,False,False,False
55,91151,80462,24,757.0,12.6,10.0,19116,2,0.2097,0.8827,3352.58,0.4414,5,3,4,0.4811,False,True,False,False,False,False,False,True,False,False,True,False
25,15000,23743,24,606.0,3.0,4.0,8733,5,0.5822,1.5829,989.29,0.7914,2,1,1,0.9452,False,True,False,False,False,False,True,False,False,False,False,False
49,17193,50693,36,519.0,1.5,1.0,592,2,0.0344,2.9485,1408.14,0.9828,1,1,4,1.1932,False,True,False,False,True,False,False,True,False,True,False,False
38,46521,92158,36,695.0,4.7,8.0,7361,1,0.1582,1.981,2559.94,0.6603,4,2,3,0.8557,False,True,False,False,False,True,False,True,False,False,True,False
37,70528,129755,36,646.0,20.2,5.0,48854,2,0.6927,1.8398,3604.31,0.6133,3,3,3,1.013,False,False,False,False,False,True,True,False,False,False,True,False
49,26859,98159,24,646.0,0.5,10.0,33579,2,1.2502,3.6546,4089.96,1.8273,3,2,4,2.1446,True,False,False,False,False,False,False,False,False,False,False,False
31,46629,143876,48,696.0,4.9,7.0,33281,4,0.7137,3.0855,2997.42,0.7714,4,2,2,1.4426,True,False,False,False,True,False,False,True,False,False,False,False
55,54588,113524,24,667.0,12.1,8.0,16805,5,0.3079,2.0797,4730.17,1.0398,3,3,4,1.059,False,True,False,False,False,False,False,True,False,False,True,False
44,49508,67983,36,581.0,2.9,11.0,5534,1,0.1118,1.3732,1888.42,0.4577,2,2,3,0.594,False,False,False,False,True,False,True,False,False,False,False,False
